002190 成飞集成 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2007-12-03,6.93,7.49,6.81,6.89,15765425,301450528.00
2007-12-04,6.44,7.23,6.18,6.62,8358232,149801088.00
2007-12-05,6.41,6.73,6.30,6.59,5163690,90895224.00
2007-12-06,6.58,6.85,6.51,6.73,3119029,56272876.00
2007-12-07,6.64,6.73,6.45,6.51,3001247,53028396.00
2007-12-10,6.43,6.87,6.41,6.80,3789896,68343264.00
2007-12-11,6.77,7.14,6.71,7.04,3763194,70077888.00
2007-12-12,7.04,7.06,6.81,6.94,2260341,42017424.00
2007-12-13,6.94,7.69,6.94,7.69,8596856,174454912.00
2007-12-14,7.50,7.97,7.37,7.63,6597663,135566800.00
2007-12-17,7.63,7.99,7.55,7.70,3525791,73170032.00
2007-12-18,7.63,7.76,7.09,7.19,2803490,55130368.00
2007-12-19,7.23,7.57,7.23,7.45,2059147,40826504.00
2007-12-20,7.49,7.61,7.30,7.57,1937481,38599932.00
2007-12-21,7.49,7.99,7.49,7.73,2666505,55425796.00
2007-12-24,7.73,8.03,7.69,7.73,2995565,62510228.00
2007-12-25,7.84,8.25,7.69,8.09,2907045,62048740.00
2007-12-26,8.08,8.23,7.97,8.19,2234646,47998376.00
2007-12-27,8.21,8.41,8.02,8.09,2531261,54893444.00
2007-12-28,8.10,8.21,7.86,7.96,1833465,38948888.00
2008-01-02,7.97,8.30,7.89,8.30,2141585,46240228.00
2008-01-03,8.34,8.78,8.30,8.47,2894961,65404220.00
2008-01-04,8.49,8.57,8.29,8.41,1301448,28966678.00
2008-01-07,8.25,8.66,8.18,8.49,1647738,36499012.00
2008-01-08,8.49,8.82,8.21,8.29,1838812,41324016.00
2008-01-09,8.25,8.49,7.90,8.45,1269193,27861430.00
2008-01-10,8.53,8.53,8.17,8.17,1349258,29800630.00
2008-01-11,8.15,8.23,8.00,8.21,1056981,22756128.00
2008-01-14,8.23,8.39,8.01,8.29,1006446,22019760.00
2008-01-15,8.30,8.49,8.29,8.45,1270850,28286186.00
2008-01-16,8.37,8.45,8.21,8.29,1238783,27303376.00
2008-01-17,8.27,8.74,8.19,8.70,3315634,74963992.00
2008-01-18,8.77,8.97,8.69,8.93,2598517,60639748.00
2008-01-21,8.97,9.08,8.30,8.41,1908454,44460420.00
2008-01-22,8.29,8.29,7.52,7.52,1755658,36122204.00
